Wavelength (nm),Sensitivity multiplier
207.7583153,0.00002
207.7652524,0.00002
207.7721896,0.00002
207.7791257,0.00002
207.7860619,0.00002
207.792998,0.00002
207.7999332,0.00002
207.8068683,0.00002
207.8138024,0.00002
207.8207366,0.00002
207.8276707,0.00002
207.8346039,0.00002
207.841537,0.00002
207.8484692,0.00002
207.8554013,0.00002
207.8623334,0.00002
207.8692646,0.00002
207.8761957,0.00002
207.8831269,0.00002
207.890057,0.00002
207.8969871,0.00002
207.9039163,0.00002
207.9108454,0.00002
207.9177736,0.00002
207.9247027,0.00002
207.9316298,0.00002
207.9358758,0.00002
207.938558,0.00002
207.942948,0.00002
207.9500202,0.00002
207.9570914,0.00002
207.9641626,0.00002
207.9712338,0.00002
207.978304,0.00002
207.9853742,0.00002
207.9924434,0.00002
207.9995126,0.00002
208.0065818,0.00002
208.01365,0.00002
208.0207182,0.00002
208.0277864,0.00002
208.0348536,0.00002
208.0419208,0.00002
208.048987,0.00002
208.0560532,0.00002
208.0631194,0.00002
208.0701846,0.00002
208.0772498,0.00002
208.084314,0.00002
208.0913782,0.00002
208.0984424,0.00002
208.1055056,0.00002
208.1125688,0.00002
208.119632,0.00002
208.1266942,0.00002
208.1337563,0.00002
208.1408175,0.00002
208.1478787,0.00002
208.1549399,0.00002
208.1620001,0.00002
208.1690603,0.00002
208.1761195,0.00002
208.1831787,0.00002
208.1902379,0.00002
208.1972961,0.00002
208.2043543,0.00002
208.2114125,0.00002
208.2184697,0.00002
208.2255269,0.00002
208.2325831,0.00002
208.2396393,0.00002
208.2466955,0.00002
208.2537506,0.00002
208.2608058,0.00002
208.26786,0.00002
208.2749142,0.00002
208.2819684,0.00002
208.2890216,0.00002
208.2960748,0.00002
208.303128,0.00002
208.3101802,0.00002
208.3172324,0.00002
208.3242835,0.00002
208.3313347,0.00002
208.3383849,0.00002
208.3454361,0.00002
208.3524863,0.00002
208.3595355,0.00002
208.3665847,0.00002
208.3736339,0.00002
208.380682,0.00002
208.3877302,0.00002
208.3947774,0.00002
208.4018246,0.00002
208.4088718,0.00002
208.415919,0.00002
208.4229652,0.00002
208.4300103,0.00002
208.4370555,0.00002
208.4441007,0.00002
208.4511459,0.00002
208.4581901,0.00002
208.4652333,0.00002
208.4722774,0.00002
208.4793196,0.00002
208.4863628,0.00002
208.493405,0.00002
208.5004472,0.00002
208.5074884,0.00002
208.5145295,0.00002
208.5215707,0.00002
208.5286109,0.00002
208.5356511,0.00002
208.5426903,0.00002
208.5497294,0.00002
208.5567686,0.00002
208.5638068,0.00002
208.570845,0.00002
208.5778822,0.00002
208.5849193,0.00002
208.5919565,0.00002
208.5989927,0.00002
208.6060289,0.00002
208.6130651,0.00002
208.6201002,0.00002
208.6271354,0.00002
208.6341696,0.00002
208.6412038,0.00002
208.6482379,0.00002
208.6552711,0.00002
208.6623043,0.00002
208.6693365,0.00002
208.6763686,0.00002
208.6834008,0.00002
208.690432,0.00002
208.6974632,0.00002
208.7044943,0.00002
208.7115245,0.00002
208.7185537,0.00002
208.7255839,0.00002
208.732613,0.00002
208.7396412,0.00002
208.7466694,0.00002
208.7536976,0.00002
208.7607257,0.00002
208.7677529,0.00002
208.7747791,0.00002
208.7818062,0.00002
208.7888314,0.00002
208.7958576,0.00002
208.8028828,0.00002
208.8099079,0.00002
208.8169321,0.00002
208.8239563,0.00002
208.8309794,0.00002
208.8380036,0.00002
208.8450258,0.00002
208.8520489,0.00002
208.8590711,0.00002
208.8660923,0.00002
208.8731145,0.00002
208.8801346,0.00002
208.8871558,0.00002
208.894176,0.00002
208.9011951,0.00002
208.9082153,0.00002
208.9152345,0.00002
208.9222526,0.00002
208.9292708,0.00002
208.936289,0.00002
208.9433061,0.00002
208.9503233,0.00002
208.9573404,0.00002
208.9643566,0.00002
208.9713728,0.00002
208.9783879,0.00002
208.9854031,0.00002
208.9924183,0.00002
208.9994324,0.00002
209.0064466,0.00002
209.0134598,0.00002
209.0204729,0.00002
209.0274861,0.00002
209.0344982,0.00002
209.0415104,0.00002
209.0485226,0.00002
209.0555337,0.00002
209.0625449,0.00002
209.069555,0.00002
209.0765652,0.00002
209.0835744,0.00002
209.0905845,0.00002
209.0975927,0.00002
209.1046018,0.00002
209.11161,0.00002
209.1186172,0.00002
209.1256253,0.00002
209.1326315,0.00002
209.1396386,0.00002
209.1466448,0.00002
209.1536509,0.00002
209.1606561,0.00002
209.1676613,0.00002
209.1746654,0.00002
209.1816696,0.00002
209.1886737,0.00002
209.1956779,0.00002
209.20268,0.00002
209.2096832,0.00002
209.2166854,0.00002
209.2236875,0.00002
209.2306887,0.00002
209.2376898,0.00002
209.244691,0.00002
209.2516911,0.00002
209.2586913,0.00002
209.2656914,0.00002
209.2726906,0.00002
209.2796887,0.00002
209.2866879,0.00002
209.293685,0.00002
209.3006832,0.00002
209.3076803,0.00002
209.3146775,0.00002
209.3216736,0.00002
209.3286698,0.00002
209.3356659,0.00002
209.3426611,0.00002
209.3496562,0.00002
209.3566504,0.00002
209.3636445,0.00002
209.3706387,0.00002
209.3776318,0.00002
209.384625,0.00002
209.3916171,0.00002
209.3986093,0.00002
209.4056014,0.00002
209.4125926,0.00002
209.4195837,0.00002
209.4265739,0.00002
209.433564,0.00002
209.4405542,0.00002
209.4475433,0.00002
209.4545325,0.00002
209.4615216,0.00002
209.4685097,0.00002
209.4754979,0.00002
209.482485,0.00002
209.4894722,0.00002
209.4964593,0.00002
209.5034455,0.00002
209.5104316,0.00002
209.5174168,0.00002
209.5244019,0.00002
209.531387,0.00002
209.533554,0.00002
209.5383712,0.00002
209.5406852,0.00002
209.5478164,0.00002
209.5549476,0.00002
209.5620778,0.00002
209.5692081,0.00002
209.5763373,0.00002
209.5834665,0.00002
209.5905957,0.00002
209.5977239,0.00002
209.6048521,0.00002
209.6119793,0.00002
209.6191065,0.00002
209.6262337,0.00002
209.6333599,0.00002
209.6404861,0.00002
209.6476113,0.00002
209.6547375,0.00002
209.6618617,0.00002
209.6689869,0.00002
209.6761111,0.00002
209.6832343,0.00002
209.6903575,0.00002
209.6974807,0.00002
209.7046039,0.00002
209.7117261,0.00002
209.7188473,0.00002
209.7259686,0.00002
209.7330898,0.00002
209.740211,0.00002
209.7473312,0.00002
209.7544504,0.00002
209.7615706,0.00002
209.7686898,0.00002
209.775808,0.00002
209.7829262,0.00002
209.7900444,0.00002
209.7971626,0.00002
209.8042788,0.00002
209.8113959,0.00002
209.8185121,0.00002
209.8256283,0.00002
209.8327445,0.00002
209.8398597,0.00002
209.8469739,0.00002
209.8540881,0.00002
209.8612023,0.00002
209.8683165,0.00002
209.8754297,0.00002
209.8825429,0.00002
209.8896551,0.00002
209.8967673,0.00002
209.9038785,0.00002
209.9109907,0.00002
209.9181009,0.00002
209.9252121,0.00002
209.9323223,0.00002
209.9394315,0.00002
209.9465417,0.00002
209.9536499,0.00002
209.9607591,0.00002
209.9678672,0.00002
209.9749754,0.00002
209.9820826,0.00002
209.9891898,0.00002
209.996296,0.00002
210.0034022,0.00002
210.0105084,0.00002
210.0176136,0.00002
210.0247188,0.00002
210.031824,0.00002
210.0389282,0.00002
210.0460323,0.00002
210.0531355,0.00002
210.0602387,0.00002
210.0673419,0.00002
210.0744441,0.00002
210.0815463,0.00002
210.0886475,0.00002
210.0957487,0.00002
210.1028498,0.00002
210.10995,0.00002
210.1170502,0.00002
210.1241504,0.00002
210.1312496,0.00002
210.1383478,0.00002
210.145447,0.00002
210.1525451,0.00002
210.1596423,0.00002
210.1667395,0.00002
210.1738367,0.00002
210.1809339,0.00002
210.1880301,0.00002
210.1951253,0.00002
210.2022204,0.00002
210.2093156,0.00002
210.2164108,0.00002
210.223505,0.00002
210.2305982,0.00002
210.2376924,0.00002
210.2447845,0.00002
210.2518777,0.00002
210.2589699,0.00002
210.2660621,0.00002
210.2731533,0.00002
210.2802444,0.00002
210.2873346,0.00002
210.2944258,0.00002
210.301515,0.00002
210.3086052,0.00002
210.3156943,0.00002
210.3227825,0.00002
210.3298717,0.00002
210.3369589,0.00002
210.3440471,0.00002
210.3511342,0.00002
210.3582204,0.00002
210.3653076,0.00002
210.3723928,0.00002
210.3794789,0.00002
210.3865641,0.00002
210.3936493,0.00002
210.4007335,0.00002
210.4078176,0.00002
210.4149008,0.00002
210.421985,0.00002
210.4290672,0.00002
210.4361503,0.00002
210.4432325,0.00002
210.4503137,0.00002
210.4573949,0.00002
210.464476,0.00002
210.4715562,0.00002
210.4786364,0.00002
210.4857166,0.00002
210.4927957,0.00002
210.4998749,0.00002
210.5069541,0.00002
210.5140322,0.00002
210.5211094,0.00002
210.5281876,0.00002
210.5352638,0.00002
210.5423409,0.00002
210.5494171,0.00002
210.5564933,0.00002
210.5635684,0.00002
210.5706436,0.00002
210.5777178,0.00002
210.5847929,0.00002
210.5918661,0.00002
210.5989403,0.00002
210.6060134,0.00002
210.6130856,0.00002
210.6201578,0.00002
210.6272299,0.00002
210.6343021,0.00002
210.6413733,0.00002
210.6484434,0.00002
210.6555136,0.00002
210.6625838,0.00002
210.6696539,0.00002
210.6767231,0.00002
210.6837913,0.00002
210.6908604,0.00002
210.6979286,0.00002
210.7049958,0.00002
210.7120629,0.00002
210.7191301,0.00002
210.7261963,0.00002
210.7332624,0.00002
210.7403286,0.00002
210.7473938,0.00002
210.7544579,0.00002
210.7615231,0.00002
210.7685872,0.00002
210.7756504,0.00002
210.7827146,0.00002
210.7897767,0.00002
210.7968399,0.00002
210.803902,0.00002
210.8109632,0.00002
210.8180254,0.00002
210.8250855,0.00002
210.8321467,0.00002
210.8392068,0.00002
210.846266,0.00002
210.8533262,0.00002
210.8603853,0.00002
210.8674435,0.00002
210.8745016,0.00002
210.8815598,0.00002
210.8886169,0.00002
210.8956741,0.00002
210.9027313,0.00002
210.9097874,0.00002
210.9168426,0.00002
210.9238987,0.00002
210.9309539,0.00002
210.938008,0.00002
210.9450622,0.00002
210.9521163,0.00002
210.9591695,0.00002
210.9662227,0.00002
210.9732758,0.00002
210.980328,0.00002
210.9873801,0.00002
210.9944313,0.00002
211.0014824,0.00002
211.0085336,0.00002
211.0155837,0.00002
211.0226339,0.00002
211.029684,0.00002
211.0367332,0.00002
211.0437813,0.00002
211.0508305,0.00002
211.0578776,0.00002
211.0649258,0.00002
211.0719729,0.00002
211.0790201,0.00002
211.0860662,0.00002
211.0931124,0.00002
211.1001575,0.00002
211.1072037,0.00002
211.1142478,0.00002
211.121293,0.00002
211.1283371,0.00002
211.1353803,0.00002
211.1424234,0.00002
211.1494666,0.00002
211.1565087,0.00002
211.1635509,0.00002
211.170593,0.00002
211.1776342,0.00002
211.1846753,0.00002
211.1917154,0.00002
211.1927109,0.00002
211.1999011,0.00002
211.2070903,0.00002
211.2142795,0.00002
211.2214677,0.00002
211.228656,0.00002
211.2358432,0.00002
211.2430314,0.00002
211.2502176,0.00002
211.2574048,0.00002
211.264591,0.00002
211.2717762,0.00002
211.2789614,0.00002
211.2861466,0.00002
211.2933318,0.00002
211.300516,0.00002
211.3076993,0.00002
211.3148825,0.00002
211.3220657,0.00002
211.3292489,0.00002
211.3364311,0.00002
211.3436123,0.00002
211.3507945,0.00002
211.3579757,0.00002
211.3651559,0.00002
211.3723361,0.00002
211.3795163,0.00002
211.3866955,0.00002
211.3938747,0.00002
211.4010539,0.00002
211.4082321,0.00002
211.4154103,0.00002
211.4225875,0.00002
211.4297647,0.00002
211.436941,0.00002
211.4441182,0.00002
211.4512934,0.00002
211.4584696,0.00002
211.4656448,0.00002
211.47282,0.00002
211.4799942,0.00002
211.4871684,0.00002
211.4943416,0.00002
211.5015148,0.00002
211.508688,0.00002
211.5158602,0.00002
211.5230324,0.00002
211.5302046,0.00002
211.5373758,0.00002
211.544546,0.00002
211.5517172,0.00002
211.5588874,0.00002
211.5660566,0.00002
211.5732258,0.00002
211.580395,0.00002
211.5875642,0.00002
211.5947324,0.00002
211.6018995,0.00002
211.6090667,0.00002
211.6162339,0.00002
211.6234011,0.00002
211.6305673,0.00002
211.6377325,0.00002
211.6448977,0.00002
211.6520629,0.00002
211.6592281,0.00002
211.6663923,0.00002
211.6735555,0.00002
211.6807197,0.00002
211.6878829,0.00002
211.6950451,0.00002
211.7022073,0.00002
211.7093695,0.00002
211.7165307,0.00002
211.7236919,0.00002
211.730853,0.00002
211.7380132,0.00002
211.7451734,0.00002
211.7523326,0.00002
211.7594918,0.00002
211.766651,0.00002
211.7738092,0.00002
211.7809674,0.00002
211.7881246,0.00002
211.7952818,0.00002
211.8024389,0.00002
211.8095951,0.00002
211.8167513,0.00002
211.8239065,0.00002
211.8310617,0.00002
211.8382169,0.00002
211.8453711,0.00002
211.8525253,0.00002
211.8596795,0.00002
211.8668326,0.00002
211.8739848,0.00002
211.881138,0.00002
211.8882902,0.00002
211.8954414,0.00002
211.9025926,0.00002
211.9097438,0.00002
211.9168939,0.00002
211.9240441,0.00002
211.9311943,0.00002
211.9383435,0.00002
211.9454927,0.00002
211.9526409,0.00002
211.959789,0.00002
211.9669372,0.00002
211.9740844,0.00002
211.9812316,0.00002
211.9883778,0.00002
211.995524,0.00002
212.0026701,0.00002
212.0098153,0.00002
212.0169605,0.00002
212.0241047,0.00002
212.0312489,0.00002
212.038393,0.00002
212.0455362,0.00002
212.0526794,0.00002
212.0598226,0.00002
212.0669648,0.00002
212.0741059,0.00002
212.0812481,0.00002
212.0883893,0.00002
212.0955295,0.00002
212.1026697,0.00002
212.1098098,0.00002
212.116949,0.00002
212.1240882,0.00002
212.1312274,0.00002
212.1383655,0.00002
212.1455037,0.00002
212.1526409,0.00002
212.1597781,0.00002
212.1669152,0.00002
212.1740514,0.00002
212.1811876,0.00002
212.1883228,0.00002
212.1954579,0.00002
212.2025931,0.00002
212.2097273,0.00002
212.2168615,0.00002
212.2239946,0.00002
212.2311278,0.00002
212.238261,0.00002
212.2453931,0.00002
212.2525253,0.00002
212.2596565,0.00002
212.2667877,0.00002
212.2739188,0.00002
212.281049,0.00002
212.2881792,0.00002
212.2953093,0.00002
212.3024385,0.00002
212.3095667,0.00002
212.3166959,0.00002
212.323824,0.00002
212.3309512,0.00002
212.3380784,0.00002
212.3452055,0.00002
212.3523317,0.00002
212.3594579,0.00002
212.366584,0.00002
212.3737092,0.00002
212.3808344,0.00002
212.3879585,0.00002
212.3950827,0.00002
212.4022069,0.00002
212.40933,0.00002
212.4164532,0.00002
212.4235754,0.00002
212.4306975,0.00002
212.4378187,0.00002
212.4449409,0.00002
212.452061,0.00002
212.4591822,0.00002
212.4663024,0.00002
212.4734225,0.00002
212.4805417,0.00002
212.4876608,0.00002
212.494779,0.00002
212.5018972,0.00002
212.5090153,0.00002
212.5161325,0.00002
212.5232497,0.00002
212.5303658,0.00002
212.537482,0.00002
212.5445981,0.00002
212.5517133,0.00002
212.5588285,0.00002
212.5659436,0.00002
212.5730578,0.00002
212.5801709,0.00002
212.5872851,0.00002
212.5943983,0.00002
212.6015104,0.00002
212.6086226,0.00002
212.6157347,0.00002
212.6228459,0.00002
212.6299571,0.00002
212.6370682,0.00002
212.6441784,0.00002
212.6512885,0.00002
212.6583977,0.00002
212.6655068,0.00002
212.672615,0.00002
212.6797241,0.00002
212.6868313,0.00002
212.6939395,0.00002
212.7010466,0.00002
212.7081528,0.00002
212.7152589,0.00002
212.7223651,0.00002
212.7294712,0.00002
212.7365764,0.00002
212.7436805,0.00002
212.7507847,0.00002
212.7578888,0.00002
212.764992,0.00002
212.7720961,0.00002
212.7791983,0.00002
212.7863005,0.00002
212.7934026,0.00002
212.8005048,0.00002
212.8076059,0.00002
212.8147061,0.00002
212.8218062,0.00002
212.8289064,0.00002
212.8360065,0.00002
212.8431057,0.00002
212.8502038,0.00002
212.857303,0.00002
212.8644001,0.00002
212.8714982,0.00002
212.8785954,0.00002
212.8786114,0.00002
212.8858606,0.00002
212.8931088,0.00002
212.9003571,0.00002
212.9076043,0.00002
212.9148515,0.00002
212.9220987,0.00002
212.9293449,0.00002
212.9365911,0.00002
212.9438363,0.00002
212.9510815,0.00002
212.9583268,0.00002
212.965571,0.00002
212.9728152,0.00002
212.9800584,0.00002
212.9873016,0.00002
212.9945448,0.00002
213.001787,0.00002
213.0090292,0.00002
213.0162714,0.00002
213.0235127,0.00002
213.0307539,0.00002
213.0379941,0.00002
213.0452343,0.00002
213.0524735,0.00002
213.0597127,0.00002
213.0669519,0.00002
213.0741911,0.00002
213.0814283,0.00002
213.0886665,0.00002
213.0959037,0.00002
213.103141,0.00002
213.1103772,0.00002
213.1176134,0.00002
213.1248496,0.00002
213.1320848,0.00002
213.13932,0.00002
213.1465542,0.00002
213.1537884,0.00002
213.1610226,0.00002
213.1682558,0.00002
213.175489,0.00002
213.1827212,0.00002
213.1899534,0.00002
213.1971856,0.00002
213.2044168,0.00002
213.211648,0.00002
213.2188792,0.00002
213.2261094,0.00002
213.2333386,0.00002
213.2405688,0.00002
213.247798,0.00002
213.2550262,0.00002
213.2622544,0.00002
213.2694826,0.00002
213.2767098,0.00002
213.283937,0.00002
213.2911642,0.00002
213.2983904,0.00002
213.3056156,0.00002
213.3128418,0.00002
213.320067,0.00002
213.3272912,0.00002
213.3345154,0.00002
213.3417396,0.00002
213.3489628,0.00002
213.356186,0.00002
213.3634092,0.00002
213.3706314,0.00002
213.3778536,0.00002
213.3850748,0.00002
213.392296,0.00002
213.3995172,0.00002
213.4067374,0.00002
213.4139576,0.00002
213.4211768,0.00002
213.428396,0.00002
213.4356152,0.00002
213.4428334,0.00002
213.4500516,0.00002
213.4572688,0.00002
213.464487,0.00002
213.4717031,0.00002
213.4789193,0.00002
213.4861355,0.00002
213.4933517,0.00002
213.5005669,0.00002
213.5077811,0.00002
213.5149963,0.00002
213.5222105,0.00002
213.5294237,0.00002
213.5366369,0.00002
213.5438501,0.00002
213.5510623,0.00002
213.5582744,0.00002
213.5654866,0.00002
213.5726978,0.00002
213.579908,0.00002
213.5871192,0.00002
213.5943294,0.00002
213.6015386,0.00002
213.6087478,0.00002
213.615957,0.00002
213.6231651,0.00002
213.6303733,0.00002
213.6375815,0.00002
213.6447887,0.00002
213.6519959,0.00002
213.6592021,0.00002
213.6664083,0.00002
213.6736144,0.00002
213.6808196,0.00002
213.6880248,0.00002
213.695229,0.00002
213.7024332,0.00002
213.7096374,0.00002
213.7168405,0.00002
213.7240437,0.00002
213.7312459,0.00002
213.7384481,0.00002
213.7456503,0.00002
213.7528515,0.00002
213.7600526,0.00002
213.7672528,0.00002
213.774453,0.00002
213.7816532,0.00002
213.7888524,0.00002
213.7960516,0.00002
213.8032497,0.00002
213.8104479,0.00002
213.8176461,0.00002
213.8248433,0.00002
213.8320405,0.00002
213.8392366,0.00002
213.8464328,0.00002
213.853629,0.00002
213.8608242,0.00002
213.8680193,0.00002
213.8752145,0.00002
213.8824087,0.00002
213.8896019,0.00002
213.8967961,0.00002
213.9039892,0.00002
213.9111814,0.00002
213.9183736,0.00002
213.9255658,0.00002
213.9327569,0.00002
213.9399481,0.00002
213.9471383,0.00002
213.9543295,0.00002
213.9615186,0.00002
213.9687088,0.00002
213.975897,0.00002
213.9830862,0.00002
213.9902743,0.00002
213.9974625,0.00002
214.0046497,0.00002
214.0118368,0.00002
214.019024,0.00002
214.0262102,0.00002
214.0333954,0.00002
214.0405815,0.00002
214.0477667,0.00002
214.0549509,0.00002
214.062135,0.00002
214.0693192,0.00002
214.0765024,0.00002
214.0836856,0.00002
214.0908687,0.00002
214.0980509,0.00002
214.1052331,0.00002
214.1124142,0.00002
214.1195954,0.00002
214.1267766,0.00002
214.1339567,0.00002
214.1411369,0.00002
214.1483161,0.00002
214.1554952,0.00002
214.1626734,0.00002
214.1698526,0.00002
214.1770297,0.00002
214.1842079,0.00002
214.1913851,0.00002
214.1985612,0.00002
214.2057384,0.00002
214.2129136,0.00002
214.2200897,0.00002
214.2272649,0.00002
214.2344391,0.00002
214.2416132,0.00002
214.2487874,0.00002
214.2559616,0.00002
214.2631347,0.00002
214.2703069,0.00002
214.277479,0.00002
214.2846512,0.00002
214.2918234,0.00002
214.2989945,0.00002
214.3061647,0.00002
214.3133348,0.00002
214.320505,0.00002
214.3276752,0.00002
214.3348443,0.00002
214.3420125,0.00002
214.3491806,0.00002
214.3563488,0.00002
214.363517,0.00002
214.3706841,0.00002
214.3778503,0.00002
214.3850164,0.00002
214.3921826,0.00002
214.3993488,0.00002
214.4065139,0.00002
214.4136781,0.00002
214.4208432,0.00002
214.4280064,0.00002
214.4351705,0.00002
214.4423337,0.00002
214.4494959,0.00002
214.456659,0.00002
214.4638202,0.00002
214.4709823,0.00002
214.4781435,0.00002
214.4853036,0.00002
214.4924648,0.00002
214.4996249,0.00002
214.5067841,0.00002
214.5139432,0.00002
214.5211024,0.00002
214.5282606,0.00002
214.5354187,0.00002
214.5425759,0.00002
214.549733,0.00002
214.5568902,0.00002
214.5640463,0.00002
214.5712025,0.00002
214.5783576,0.00002
214.5855128,0.00002
214.5926679,0.00002
214.5992158,0.00002
214.5998221,0.00002
214.606524,0.00002
214.6138322,0.00002
214.6211394,0.00002
214.6284477,0.00002
214.6357539,0.00002
214.6430601,0.00002
214.6503663,0.00002
214.6576725,0.00002
214.6649777,0.00002
214.672282,0.00002
214.6795872,0.00002
214.6868914,0.00002
214.6941946,0.00002
214.7014978,0.00002
214.708801,0.00002
214.7161032,0.00002
214.7234055,0.00002
214.7307067,0.00002
214.7380079,0.00002
214.7453091,0.00002
214.7526093,0.00002
214.7599095,0.00002
214.7672097,0.00002
